zip,yr,Age_Adjusted_Rate_of_Asthma_ED_Visit_Rate,county,nZEV,pop,percPoverty,HHincomeMedian,HHincomeMean,EDUCpercHSplus,EDUCpercBAplus
95363,2014,47.9,Stanislaus,17,27908,11.5,71934,85604,73,11
95363,2015,40.3,Stanislaus,30,27908,11.5,71934,85604,73,11
95363,2016,34.8,Stanislaus,45,27908,11.5,71934,85604,73,11
95363,2017,44.4,Stanislaus,75,27908,11.5,71934,85604,73,11
95363,2018,39.3,Stanislaus,119,27908,11.5,71934,85604,73,11
95363,2019,39.2,Stanislaus,177,27908,11.5,71934,85604,73,11
95363,2020,16.6,Stanislaus,213,27908,11.5,71934,85604,73,11
95363,2021,22.1,Stanislaus,335,27908,11.5,71934,85604,73,11
95363,2022,29.7,Stanislaus,479,27908,11.5,71934,85604,73,11
95365,2013,162.2,Merced,0,4775,29.6,40592,47090,42.3,5.2
95365,2014,176.6,Merced,0,4775,29.6,40592,47090,42.3,5.2
95365,2015,104.3,Merced,0,4775,29.6,40592,47090,42.3,5.2
95365,2016,144.8,Merced,1,4775,29.6,40592,47090,42.3,5.2
95365,2017,89.7,Merced,2,4775,29.6,40592,47090,42.3,5.2
95365,2018,96.5,Merced,3,4775,29.6,40592,47090,42.3,5.2
95365,2019,106.9,Merced,7,4775,29.6,40592,47090,42.3,5.2
95365,2020,128.5,Merced,8,4775,29.6,40592,47090,42.3,5.2
95365,2021,114.2,Merced,13,4775,29.6,40592,47090,42.3,5.2
95365,2022,61.3,Merced,16,4775,29.6,40592,47090,42.3,5.2
95366,2013,42.6,San Joaquin,7,17909,10.6,84898,105524,90.1,23.3
95366,2014,38.3,San Joaquin,16,17909,10.6,84898,105524,90.1,23.3
95366,2015,37.8,San Joaquin,20,17909,10.6,84898,105524,90.1,23.3
95366,2016,20.7,San Joaquin,58,17909,10.6,84898,105524,90.1,23.3
95366,2017,33.6,San Joaquin,83,17909,10.6,84898,105524,90.1,23.3
95366,2018,29.9,San Joaquin,112,17909,10.6,84898,105524,90.1,23.3
95366,2019,38.1,San Joaquin,128,17909,10.6,84898,105524,90.1,23.3
95366,2020,17.7,San Joaquin,147,17909,10.6,84898,105524,90.1,23.3
95366,2021,15.9,San Joaquin,212,17909,10.6,84898,105524,90.1,23.3
95366,2022,27.6,San Joaquin,312,17909,10.6,84898,105524,90.1,23.3
95367,2013,51.1,Stanislaus,4,25072,10.8,71934,89082,74.3,14.9
95367,2014,44.4,Stanislaus,9,25072,10.8,71934,89082,74.3,14.9
95367,2015,54.3,Stanislaus,21,25072,10.8,71934,89082,74.3,14.9
95367,2016,46.6,Stanislaus,25,25072,10.8,71934,89082,74.3,14.9
95367,2017,51.4,Stanislaus,39,25072,10.8,71934,89082,74.3,14.9
95367,2018,55.1,Stanislaus,55,25072,10.8,71934,89082,74.3,14.9
95367,2019,54.4,Stanislaus,83,25072,10.8,71934,89082,74.3,14.9
95367,2020,32.2,Stanislaus,103,25072,10.8,71934,89082,74.3,14.9
95367,2021,28.3,Stanislaus,161,25072,10.8,71934,89082,74.3,14.9
95367,2022,34.8,Stanislaus,232,25072,10.8,71934,89082,74.3,14.9
95368,2013,50.5,Stanislaus,3,14041,8.8,82928,89665,79.9,14.8
95368,2014,43,Stanislaus,8,14041,8.8,82928,89665,79.9,14.8
95368,2015,40.8,Stanislaus,9,14041,8.8,82928,89665,79.9,14.8
95368,2016,30.5,Stanislaus,20,14041,8.8,82928,89665,79.9,14.8
95368,2017,49,Stanislaus,26,14041,8.8,82928,89665,79.9,14.8
95368,2018,40.4,Stanislaus,34,14041,8.8,82928,89665,79.9,14.8
95368,2019,35.6,Stanislaus,41,14041,8.8,82928,89665,79.9,14.8
95368,2020,39.3,Stanislaus,51,14041,8.8,82928,89665,79.9,14.8
95368,2021,32.5,Stanislaus,83,14041,8.8,82928,89665,79.9,14.8
95368,2022,34.5,Stanislaus,132,14041,8.8,82928,89665,79.9,14.8
95370,2013,61.9,Tuolumne,3,28096,14.3,57513,81646,91.4,22.7
95370,2014,59.3,Tuolumne,10,28096,14.3,57513,81646,91.4,22.7
95370,2015,55,Tuolumne,19,28096,14.3,57513,81646,91.4,22.7
95370,2016,58.3,Tuolumne,23,28096,14.3,57513,81646,91.4,22.7
95370,2017,56.3,Tuolumne,43,28096,14.3,57513,81646,91.4,22.7
95370,2018,48.9,Tuolumne,64,28096,14.3,57513,81646,91.4,22.7
95370,2019,49,Tuolumne,98,28096,14.3,57513,81646,91.4,22.7
95370,2020,32.5,Tuolumne,120,28096,14.3,57513,81646,91.4,22.7
95370,2021,28.8,Tuolumne,162,28096,14.3,57513,81646,91.4,22.7
95370,2022,32.2,Tuolumne,219,28096,14.3,57513,81646,91.4,22.7
95372,2013,81.9,Tuolumne,2,2056,4.8,80737,83318,98,16.3
95372,2014,76,Tuolumne,1,2056,4.8,80737,83318,98,16.3
95372,2016,109.3,Tuolumne,2,2056,4.8,80737,83318,98,16.3
95372,2017,82.5,Tuolumne,3,2056,4.8,80737,83318,98,16.3
95374,2015,76.7,Merced,0,1682,16.5,48603,148333,61.8,6.1
95374,2016,69.1,Merced,0,1682,16.5,48603,148333,61.8,6.1
95376,2013,96.1,San Joaquin,19,55655,10.3,82390,97309,82.2,17.2
95376,2014,91.5,San Joaquin,41,55655,10.3,82390,97309,82.2,17.2
95376,2015,90.9,San Joaquin,67,55655,10.3,82390,97309,82.2,17.2
95376,2016,71.7,San Joaquin,115,55655,10.3,82390,97309,82.2,17.2
95376,2017,60.5,San Joaquin,198,55655,10.3,82390,97309,82.2,17.2
95376,2018,65.6,San Joaquin,266,55655,10.3,82390,97309,82.2,17.2
95376,2019,51.2,San Joaquin,352,55655,10.3,82390,97309,82.2,17.2
95376,2020,31,San Joaquin,434,55655,10.3,82390,97309,82.2,17.2
95376,2021,27.6,San Joaquin,626,55655,10.3,82390,97309,82.2,17.2
95376,2022,36.6,San Joaquin,902,55655,10.3,82390,97309,82.2,17.2
95377,2013,47.7,San Joaquin,16,32091,4.2,111076,122372,90.2,29.4
95377,2014,46.5,San Joaquin,53,32091,4.2,111076,122372,90.2,29.4
95377,2015,41.2,San Joaquin,88,32091,4.2,111076,122372,90.2,29.4
95377,2016,29.9,San Joaquin,131,32091,4.2,111076,122372,90.2,29.4
95377,2017,37.6,San Joaquin,228,32091,4.2,111076,122372,90.2,29.4
95377,2018,34.7,San Joaquin,352,32091,4.2,111076,122372,90.2,29.4
95377,2019,35.7,San Joaquin,473,32091,4.2,111076,122372,90.2,29.4
95377,2020,20.9,San Joaquin,629,32091,4.2,111076,122372,90.2,29.4
95377,2021,20.9,San Joaquin,1005,32091,4.2,111076,122372,90.2,29.4
95377,2022,31.6,San Joaquin,1629,32091,4.2,111076,122372,90.2,29.4
95379,2013,36,Tuolumne,1,4003,11.1,58988,70066,92.1,19.9
95379,2015,39.3,Tuolumne,2,4003,11.1,58988,70066,92.1,19.9
95379,2017,38.8,Tuolumne,2,4003,11.1,58988,70066,92.1,19.9
95379,2018,53.4,Tuolumne,7,4003,11.1,58988,70066,92.1,19.9
95379,2019,59,Tuolumne,6,4003,11.1,58988,70066,92.1,19.9
95379,2020,39.2,Tuolumne,7,4003,11.1,58988,70066,92.1,19.9
95380,2013,66.7,Stanislaus,4,42866,20.6,46580,64737,75,14.7
95380,2014,86.8,Stanislaus,12,42866,20.6,46580,64737,75,14.7
95380,2015,68.7,Stanislaus,22,42866,20.6,46580,64737,75,14.7
95380,2016,60,Stanislaus,41,42866,20.6,46580,64737,75,14.7
95380,2017,63.3,Stanislaus,67,42866,20.6,46580,64737,75,14.7
95380,2018,49.6,Stanislaus,92,42866,20.6,46580,64737,75,14.7
95380,2019,54.6,Stanislaus,147,42866,20.6,46580,64737,75,14.7
95380,2020,37.8,Stanislaus,154,42866,20.6,46580,64737,75,14.7
95380,2021,29.1,Stanislaus,264,42866,20.6,46580,64737,75,14.7
95380,2022,37.1,Stanislaus,350,42866,20.6,46580,64737,75,14.7
95382,2013,30.5,Stanislaus,10,38700,10.7,72206,92301,86.6,32.6
95382,2014,40.9,Stanislaus,25,38700,10.7,72206,92301,86.6,32.6
95382,2015,35.8,Stanislaus,61,38700,10.7,72206,92301,86.6,32.6
95382,2016,29.7,Stanislaus,111,38700,10.7,72206,92301,86.6,32.6
95382,2017,29.2,Stanislaus,159,38700,10.7,72206,92301,86.6,32.6
95382,2018,29.8,Stanislaus,168,38700,10.7,72206,92301,86.6,32.6
95382,2019,27.1,Stanislaus,221,38700,10.7,72206,92301,86.6,32.6
95382,2020,15.7,Stanislaus,268,38700,10.7,72206,92301,86.6,32.6
95382,2021,16.9,Stanislaus,397,38700,10.7,72206,92301,86.6,32.6
95382,2022,30.9,Stanislaus,568,38700,10.7,72206,92301,86.6,32.6
95383,2013,29.8,Tuolumne,0,3611,4.2,79329,121522,95.4,33.1
95383,2014,48.7,Tuolumne,4,3611,4.2,79329,121522,95.4,33.1
95383,2015,29.3,Tuolumne,5,3611,4.2,79329,121522,95.4,33.1
95383,2017,53.2,Tuolumne,13,3611,4.2,79329,121522,95.4,33.1
95383,2018,44.7,Tuolumne,12,3611,4.2,79329,121522,95.4,33.1
95383,2019,51.6,Tuolumne,15,3611,4.2,79329,121522,95.4,33.1
95386,2013,54.8,Stanislaus,1,10557,17.9,60895,77787,69.6,8.8
95386,2014,47.1,Stanislaus,7,10557,17.9,60895,77787,69.6,8.8
95386,2015,47.6,Stanislaus,14,10557,17.9,60895,77787,69.6,8.8
95386,2016,56.9,Stanislaus,25,10557,17.9,60895,77787,69.6,8.8
95386,2017,50.1,Stanislaus,36,10557,17.9,60895,77787,69.6,8.8
95386,2018,64.3,Stanislaus,38,10557,17.9,60895,77787,69.6,8.8
95386,2019,68.3,Stanislaus,43,10557,17.9,60895,77787,69.6,8.8
95386,2020,39.4,Stanislaus,40,10557,17.9,60895,77787,69.6,8.8
95386,2021,34.8,Stanislaus,54,10557,17.9,60895,77787,69.6,8.8
95386,2022,33.5,Stanislaus,69,10557,17.9,60895,77787,69.6,8.8
95388,2013,56.9,Merced,2,14116,18.2,47184,62134,55.8,8
95388,2014,59.3,Merced,4,14116,18.2,47184,62134,55.8,8
95388,2015,64.9,Merced,3,14116,18.2,47184,62134,55.8,8
95388,2016,67.2,Merced,4,14116,18.2,47184,62134,55.8,8
95388,2017,77.1,Merced,6,14116,18.2,47184,62134,55.8,8
95388,2018,46.7,Merced,11,14116,18.2,47184,62134,55.8,8
95388,2019,37.9,Merced,17,14116,18.2,47184,62134,55.8,8
95388,2020,23.8,Merced,31,14116,18.2,47184,62134,55.8,8
95388,2021,14.5,Merced,42,14116,18.2,47184,62134,55.8,8
95388,2022,38.1,Merced,52,14116,18.2,47184,62134,55.8,8
95391,2013,43.4,San Joaquin,16,20131,4.2,138500,152120,93.4,45.5
95391,2014,46.1,San Joaquin,70,20131,4.2,138500,152120,93.4,45.5
95391,2015,36.2,San Joaquin,135,20131,4.2,138500,152120,93.4,45.5
95391,2016,35.8,San Joaquin,198,20131,4.2,138500,152120,93.4,45.5
95391,2017,35.5,San Joaquin,357,20131,4.2,138500,152120,93.4,45.5
95391,2018,50.2,San Joaquin,605,20131,4.2,138500,152120,93.4,45.5
95391,2019,37.3,San Joaquin,918,20131,4.2,138500,152120,93.4,45.5
95391,2020,16.3,San Joaquin,1061,20131,4.2,138500,152120,93.4,45.5
95391,2021,17,San Joaquin,1444,20131,4.2,138500,152120,93.4,45.5
95391,2022,17.1,San Joaquin,2024,20131,4.2,138500,152120,93.4,45.5
95401,2013,53.9,Sonoma,36,38839,12.1,75290,100021,86.5,26.8
95401,2014,50.4,Sonoma,91,38839,12.1,75290,100021,86.5,26.8
95401,2015,45.9,Sonoma,146,38839,12.1,75290,100021,86.5,26.8
95401,2016,48.2,Sonoma,231,38839,12.1,75290,100021,86.5,26.8
95401,2017,43.2,Sonoma,364,38839,12.1,75290,100021,86.5,26.8
95401,2018,36,Sonoma,449,38839,12.1,75290,100021,86.5,26.8
95401,2019,34.7,Sonoma,447,38839,12.1,75290,100021,86.5,26.8
95401,2020,16.9,Sonoma,478,38839,12.1,75290,100021,86.5,26.8
95401,2021,12.6,Sonoma,574,38839,12.1,75290,100021,86.5,26.8
95401,2022,28.8,Sonoma,703,38839,12.1,75290,100021,86.5,26.8
95403,2013,49.9,Sonoma,53,45096,10.5,75954,95621,84.8,25.9
95403,2014,51.1,Sonoma,143,45096,10.5,75954,95621,84.8,25.9
95403,2015,47.1,Sonoma,247,45096,10.5,75954,95621,84.8,25.9
95403,2016,37.4,Sonoma,320,45096,10.5,75954,95621,84.8,25.9
95403,2017,53.5,Sonoma,429,45096,10.5,75954,95621,84.8,25.9
95403,2018,53.2,Sonoma,499,45096,10.5,75954,95621,84.8,25.9
95403,2019,37.9,Sonoma,576,45096,10.5,75954,95621,84.8,25.9
95403,2020,21.8,Sonoma,607,45096,10.5,75954,95621,84.8,25.9
95403,2021,19.5,Sonoma,881,45096,10.5,75954,95621,84.8,25.9
95403,2022,26.4,Sonoma,1122,45096,10.5,75954,95621,84.8,25.9
95404,2013,46.2,Sonoma,71,40497,10.1,81427,110375,90.7,42.8
95404,2014,38.5,Sonoma,158,40497,10.1,81427,110375,90.7,42.8
95404,2015,32,Sonoma,283,40497,10.1,81427,110375,90.7,42.8
95404,2016,36.7,Sonoma,402,40497,10.1,81427,110375,90.7,42.8
95404,2017,36,Sonoma,628,40497,10.1,81427,110375,90.7,42.8
95404,2018,35.1,Sonoma,695,40497,10.1,81427,110375,90.7,42.8
95404,2019,30.9,Sonoma,798,40497,10.1,81427,110375,90.7,42.8
95404,2020,20.9,Sonoma,899,40497,10.1,81427,110375,90.7,42.8
95404,2021,12.2,Sonoma,1131,40497,10.1,81427,110375,90.7,42.8
95404,2022,22.2,Sonoma,1448,40497,10.1,81427,110375,90.7,42.8
95405,2013,26.3,Sonoma,36,21082,7.6,89876,109470,92.9,46.2
95405,2014,43.7,Sonoma,71,21082,7.6,89876,109470,92.9,46.2
95405,2015,45.2,Sonoma,105,21082,7.6,89876,109470,92.9,46.2
95405,2016,43.1,Sonoma,164,21082,7.6,89876,109470,92.9,46.2
95405,2017,40.4,Sonoma,304,21082,7.6,89876,109470,92.9,46.2
95405,2018,51.5,Sonoma,427,21082,7.6,89876,109470,92.9,46.2
95405,2019,35.4,Sonoma,479,21082,7.6,89876,109470,92.9,46.2
95405,2020,18.7,Sonoma,518,21082,7.6,89876,109470,92.9,46.2
95405,2021,12.3,Sonoma,624,21082,7.6,89876,109470,92.9,46.2
95405,2022,20.6,Sonoma,736,21082,7.6,89876,109470,92.9,46.2
95407,2013,62.5,Sonoma,22,42026,13.6,63981,77384,73.1,13.7
95407,2014,55.6,Sonoma,62,42026,13.6,63981,77384,73.1,13.7
95407,2015,54.6,Sonoma,111,42026,13.6,63981,77384,73.1,13.7
95407,2016,61.6,Sonoma,184,42026,13.6,63981,77384,73.1,13.7
95407,2017,68.3,Sonoma,271,42026,13.6,63981,77384,73.1,13.7
95407,2018,49.6,Sonoma,314,42026,13.6,63981,77384,73.1,13.7
95407,2019,50.7,Sonoma,333,42026,13.6,63981,77384,73.1,13.7
95407,2020,25.9,Sonoma,351,42026,13.6,63981,77384,73.1,13.7
95407,2021,18.9,Sonoma,432,42026,13.6,63981,77384,73.1,13.7
95407,2022,31.3,Sonoma,513,42026,13.6,63981,77384,73.1,13.7
95409,2013,35.2,Sonoma,49,27186,6.6,75571,108256,93.9,45.3
95409,2014,30.8,Sonoma,83,27186,6.6,75571,108256,93.9,45.3
95409,2015,35.3,Sonoma,137,27186,6.6,75571,108256,93.9,45.3
95409,2016,26.8,Sonoma,199,27186,6.6,75571,108256,93.9,45.3
95409,2017,38.6,Sonoma,336,27186,6.6,75571,108256,93.9,45.3
95409,2018,38.5,Sonoma,465,27186,6.6,75571,108256,93.9,45.3
95409,2019,18.7,Sonoma,544,27186,6.6,75571,108256,93.9,45.3
95409,2020,14.2,Sonoma,594,27186,6.6,75571,108256,93.9,45.3
95409,2021,14.1,Sonoma,740,27186,6.6,75571,108256,93.9,45.3
95409,2022,27.7,Sonoma,947,27186,6.6,75571,108256,93.9,45.3
95422,2013,109.1,Lake,1,15696,32.4,31793,43102,79.2,7.7
95422,2014,102.8,Lake,3,15696,32.4,31793,43102,79.2,7.7
95422,2015,113.5,Lake,5,15696,32.4,31793,43102,79.2,7.7
95422,2016,99.5,Lake,4,15696,32.4,31793,43102,79.2,7.7
95422,2017,108.9,Lake,17,15696,32.4,31793,43102,79.2,7.7
95422,2018,129.3,Lake,28,15696,32.4,31793,43102,79.2,7.7
95422,2019,125.6,Lake,42,15696,32.4,31793,43102,79.2,7.7
95422,2020,78.8,Lake,34,15696,32.4,31793,43102,79.2,7.7
95422,2021,80.6,Lake,51,15696,32.4,31793,43102,79.2,7.7
95422,2022,82.8,Lake,69,15696,32.4,31793,43102,79.2,7.7
95423,2013,68.1,Lake,2,3751,18.3,46500,62338,86.4,16.8
95423,2014,80.3,Lake,4,3751,18.3,46500,62338,86.4,16.8
95423,2015,77.8,Lake,6,3751,18.3,46500,62338,86.4,16.8
95423,2016,78.2,Lake,9,3751,18.3,46500,62338,86.4,16.8
95423,2017,112.1,Lake,11,3751,18.3,46500,62338,86.4,16.8
95423,2018,150.8,Lake,15,3751,18.3,46500,62338,86.4,16.8
95423,2019,114.5,Lake,18,3751,18.3,46500,62338,86.4,16.8
95423,2020,53.4,Lake,20,3751,18.3,46500,62338,86.4,16.8
95423,2021,70,Lake,26,3751,18.3,46500,62338,86.4,16.8
95423,2022,77.1,Lake,38,3751,18.3,46500,62338,86.4,16.8
95425,2013,26.4,Sonoma,10,10984,8.9,73235,97051,85.8,29.8
95425,2014,28.3,Sonoma,16,10984,8.9,73235,97051,85.8,29.8
95425,2015,31.1,Sonoma,26,10984,8.9,73235,97051,85.8,29.8
95425,2016,25.3,Sonoma,48,10984,8.9,73235,97051,85.8,29.8
95425,2017,23,Sonoma,95,10984,8.9,73235,97051,85.8,29.8
95425,2018,32.5,Sonoma,140,10984,8.9,73235,97051,85.8,29.8
95425,2019,24.6,Sonoma,161,10984,8.9,73235,97051,85.8,29.8
95425,2020,25.5,Sonoma,174,10984,8.9,73235,97051,85.8,29.8
95425,2021,18.8,Sonoma,185,10984,8.9,73235,97051,85.8,29.8
95425,2022,28.6,Sonoma,242,10984,8.9,73235,97051,85.8,29.8
95426,2015,76.7,Lake,11,1350,10.6,79667,77405,92.4,16.6
95428,2013,53,Mendocino,0,2580,29.6,37535,47202,81.5,17.6
95428,2015,64.2,Mendocino,1,2580,29.6,37535,47202,81.5,17.6
95428,2016,49.9,Mendocino,1,2580,29.6,37535,47202,81.5,17.6
95428,2017,55.4,Mendocino,3,2580,29.6,37535,47202,81.5,17.6
95428,2019,59.4,Mendocino,5,2580,29.6,37535,47202,81.5,17.6
95428,2022,48.5,Mendocino,11,2580,29.6,37535,47202,81.5,17.6
95436,2013,67.3,Sonoma,8,6240,12.5,64902,95688,95.9,39.5
95436,2014,32.2,Sonoma,40,6240,12.5,64902,95688,95.9,39.5
95436,2015,50.4,Sonoma,62,6240,12.5,64902,95688,95.9,39.5
95436,2017,38,Sonoma,112,6240,12.5,64902,95688,95.9,39.5
95436,2018,25.3,Sonoma,122,6240,12.5,64902,95688,95.9,39.5
95436,2019,32.1,Sonoma,125,6240,12.5,64902,95688,95.9,39.5
95436,2022,29.7,Sonoma,197,6240,12.5,64902,95688,95.9,39.5
95437,2013,72.4,Mendocino,6,14859,17.8,50076,64050,85.7,24
95437,2014,65.3,Mendocino,19,14859,17.8,50076,64050,85.7,24
95437,2015,68.9,Mendocino,58,14859,17.8,50076,64050,85.7,24
95437,2016,49.8,Mendocino,81,14859,17.8,50076,64050,85.7,24
95437,2017,54.1,Mendocino,127,14859,17.8,50076,64050,85.7,24
95437,2018,43.4,Mendocino,152,14859,17.8,50076,64050,85.7,24
95437,2019,40.5,Mendocino,164,14859,17.8,50076,64050,85.7,24
95437,2020,29.2,Mendocino,175,14859,17.8,50076,64050,85.7,24
95437,2021,24.3,Mendocino,195,14859,17.8,50076,64050,85.7,24
95437,2022,49.2,Mendocino,212,14859,17.8,50076,64050,85.7,24
95441,2014,69.1,Sonoma,9,1797,10.6,100938,133295,82.4,32.4
95446,2013,30.5,Sonoma,3,5168,11.3,65784,87657,92.3,37
95446,2014,49.6,Sonoma,18,5168,11.3,65784,87657,92.3,37
95446,2015,74.7,Sonoma,37,5168,11.3,65784,87657,92.3,37
95446,2016,45.2,Sonoma,45,5168,11.3,65784,87657,92.3,37
95446,2017,58.9,Sonoma,78,5168,11.3,65784,87657,92.3,37
95446,2019,45.4,Sonoma,89,5168,11.3,65784,87657,92.3,37
95446,2022,28.2,Sonoma,123,5168,11.3,65784,87657,92.3,37
95448,2013,37.2,Sonoma,33,17407,8.1,95114,139558,90.9,43.3
95448,2014,37.1,Sonoma,74,17407,8.1,95114,139558,90.9,43.3
95448,2015,33.9,Sonoma,117,17407,8.1,95114,139558,90.9,43.3
95448,2016,20.7,Sonoma,173,17407,8.1,95114,139558,90.9,43.3
95448,2017,32,Sonoma,266,17407,8.1,95114,139558,90.9,43.3
95448,2018,40.2,Sonoma,370,17407,8.1,95114,139558,90.9,43.3
95448,2019,23.3,Sonoma,454,17407,8.1,95114,139558,90.9,43.3
95448,2020,10.5,Sonoma,487,17407,8.1,95114,139558,90.9,43.3
95448,2021,17.7,Sonoma,596,17407,8.1,95114,139558,90.9,43.3
95448,2022,32.7,Sonoma,748,17407,8.1,95114,139558,90.9,43.3
95449,2015,102.4,Mendocino,3,1560,26.4,53333,91040,81.7,22.7
95449,2017,192.8,Mendocino,10,1560,26.4,53333,91040,81.7,22.7
95449,2018,74,Mendocino,8,1560,26.4,53333,91040,81.7,22.7
95451,2013,36.3,Lake,8,11603,13.4,54110,82258,88.3,17.9
95451,2014,55.3,Lake,9,11603,13.4,54110,82258,88.3,17.9
95451,2015,54.7,Lake,12,11603,13.4,54110,82258,88.3,17.9
95451,2016,66.5,Lake,21,11603,13.4,54110,82258,88.3,17.9
95451,2017,56.1,Lake,43,11603,13.4,54110,82258,88.3,17.9
95451,2018,62.6,Lake,56,11603,13.4,54110,82258,88.3,17.9
95451,2019,71.1,Lake,67,11603,13.4,54110,82258,88.3,17.9
95451,2020,37.3,Lake,78,11603,13.4,54110,82258,88.3,17.9
95451,2021,24,Lake,87,11603,13.4,54110,82258,88.3,17.9
95451,2022,31.3,Lake,110,11603,13.4,54110,82258,88.3,17.9
95453,2013,55.4,Lake,2,11369,14.8,49690,75682,85.7,22.9
95453,2014,44.5,Lake,2,11369,14.8,49690,75682,85.7,22.9
95453,2015,64.9,Lake,7,11369,14.8,49690,75682,85.7,22.9
95453,2016,63.3,Lake,15,11369,14.8,49690,75682,85.7,22.9
95453,2017,65.7,Lake,32,11369,14.8,49690,75682,85.7,22.9
95453,2018,39.8,Lake,41,11369,14.8,49690,75682,85.7,22.9
95453,2019,53.1,Lake,64,11369,14.8,49690,75682,85.7,22.9
95453,2020,29.8,Lake,66,11369,14.8,49690,75682,85.7,22.9
95453,2021,32.9,Lake,78,11369,14.8,49690,75682,85.7,22.9
95453,2022,38.5,Lake,102,11369,14.8,49690,75682,85.7,22.9
95454,2013,42.8,Mendocino,1,2107,20.2,36907,44523,88.8,22.5
95454,2015,51.4,Mendocino,1,2107,20.2,36907,44523,88.8,22.5
95454,2017,92.6,Mendocino,3,2107,20.2,36907,44523,88.8,22.5
95457,2013,148.5,Lake,1,3227,24.9,37991,57631,87.8,10.3
95457,2014,137.4,Lake,2,3227,24.9,37991,57631,87.8,10.3
95457,2015,130.6,Lake,2,3227,24.9,37991,57631,87.8,10.3
95457,2016,85.7,Lake,7,3227,24.9,37991,57631,87.8,10.3
95457,2017,115,Lake,8,3227,24.9,37991,57631,87.8,10.3
95457,2018,94.6,Lake,14,3227,24.9,37991,57631,87.8,10.3
95457,2019,193.1,Lake,17,3227,24.9,37991,57631,87.8,10.3
95457,2020,59,Lake,21,3227,24.9,37991,57631,87.8,10.3
95457,2022,50.3,Lake,31,3227,24.9,37991,57631,87.8,10.3
95458,2013,86.3,Lake,0,2960,12.5,45493,78370,80.7,20.4
95458,2014,94.6,Lake,2,2960,12.5,45493,78370,80.7,20.4
95458,2015,82,Lake,1,2960,12.5,45493,78370,80.7,20.4
95458,2016,75.5,Lake,2,2960,12.5,45493,78370,80.7,20.4
95458,2017,78.9,Lake,3,2960,12.5,45493,78370,80.7,20.4
95458,2018,67.2,Lake,4,2960,12.5,45493,78370,80.7,20.4
95458,2019,114.1,Lake,8,2960,12.5,45493,78370,80.7,20.4
95458,2022,69.5,Lake,18,2960,12.5,45493,78370,80.7,20.4
95461,2013,29.4,Lake,2,2567,10.7,46310,77664,83.7,15.4
95461,2014,33.8,Lake,7,2567,10.7,46310,77664,83.7,15.4
95461,2016,67.5,Lake,11,2567,10.7,46310,77664,83.7,15.4
95461,2018,44.7,Lake,21,2567,10.7,46310,77664,83.7,15.4
95461,2022,84.7,Lake,47,2567,10.7,46310,77664,83.7,15.4
95464,2013,83.7,Lake,0,2505,24.7,48808,52509,91.9,10.4
95464,2014,133.4,Lake,1,2505,24.7,48808,52509,91.9,10.4
95464,2015,103,Lake,3,2505,24.7,48808,52509,91.9,10.4
95464,2016,105.4,Lake,1,2505,24.7,48808,52509,91.9,10.4
95464,2017,89.6,Lake,4,2505,24.7,48808,52509,91.9,10.4
95464,2018,65.5,Lake,8,2505,24.7,48808,52509,91.9,10.4
95464,2019,119.4,Lake,11,2505,24.7,48808,52509,91.9,10.4
95464,2022,98.9,Lake,17,2505,24.7,48808,52509,91.9,10.4
95467,2015,48.4,Lake,19,5506,5,70625,84204,92.5,19
95467,2016,49.5,Lake,25,5506,5,70625,84204,92.5,19
95467,2017,55,Lake,45,5506,5,70625,84204,92.5,19
95467,2018,65.7,Lake,55,5506,5,70625,84204,92.5,19
95467,2019,39.4,Lake,70,5506,5,70625,84204,92.5,19
95467,2020,20.5,Lake,79,5506,5,70625,84204,92.5,19
95467,2021,28.4,Lake,88,5506,5,70625,84204,92.5,19
95467,2022,23,Lake,121,5506,5,70625,84204,92.5,19
95469,2013,105.3,Mendocino,2,1911,9.4,56050,64884,94.3,28.7
95470,2013,37.4,Mendocino,1,5561,11.7,63229,79323,91.5,17.9
95470,2014,53.6,Mendocino,6,5561,11.7,63229,79323,91.5,17.9
95470,2015,34.7,Mendocino,9,5561,11.7,63229,79323,91.5,17.9
95470,2016,29.4,Mendocino,15,5561,11.7,63229,79323,91.5,17.9
95470,2017,41.7,Mendocino,30,5561,11.7,63229,79323,91.5,17.9
95470,2018,52.5,Mendocino,37,5561,11.7,63229,79323,91.5,17.9
95470,2019,38.7,Mendocino,50,5561,11.7,63229,79323,91.5,17.9
95470,2020,29.3,Mendocino,59,5561,11.7,63229,79323,91.5,17.9
95470,2022,36.2,Mendocino,89,5561,11.7,63229,79323,91.5,17.9
95472,2013,33.2,Sonoma,86,30736,6.9,92674,117328,94.1,46.7
95472,2014,25.2,Sonoma,267,30736,6.9,92674,117328,94.1,46.7
95472,2015,24.5,Sonoma,401,30736,6.9,92674,117328,94.1,46.7
95472,2016,30.1,Sonoma,516,30736,6.9,92674,117328,94.1,46.7
95472,2017,24.4,Sonoma,756,30736,6.9,92674,117328,94.1,46.7
95472,2018,26.9,Sonoma,911,30736,6.9,92674,117328,94.1,46.7
95472,2019,22.3,Sonoma,1049,30736,6.9,92674,117328,94.1,46.7
95472,2020,12.9,Sonoma,1110,30736,6.9,92674,117328,94.1,46.7
95472,2021,5,Sonoma,1287,30736,6.9,92674,117328,94.1,46.7
95472,2022,12,Sonoma,1458,30736,6.9,92674,117328,94.1,46.7
